"TOA5","Fluxtower CR3000","CR3000","3500","CR3000.Std.11","CPU:OzFlux_QUT_2010_11_09.CR3","12231","slow_core"
"TIMESTAMP","RECORD","Fsd_CNR1_Avg","Fsu_CNR1_Avg","Fld_CNR1_Avg","Flu_CNR1_Avg","Fn_NRL_Avg","Fg_CN3_01_Avg","Fh_Avg","Fe_raw_Avg","Fc_raw_Avg","Fm_Avg","Cc_7500_Avg","Ah_7500_Avg","ps_7500_Avg","Ux_CSAT_Avg","Uy_CSAT_Avg","Uz_CSAT_Avg","Tv_CSAT_Avg","Ta_HMP_01_Avg","RH_HMP_01_Avg","Ts_TCAV_01_Avg","Sws_616_01_raw_Avg","Rain_Tot"
"TS","RN","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","mg/m^2/s","kg/m/s^2","mg/m^3","g/m^3","kPa","m/s","m/s","m/s","C","C","fraction","C","ms","mm"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Tot"
"2013-01-20 06:00:00",28399,45.06314,8.701913,431.0099,432.7481,8.883104,-5.046083,-3.388589,-12.19877,0.2719677,0.01062643,865.9893,21.03499,100.4002,-0.06676161,0.3760006,0.02364179,26.36941,22.94724,0.9253144,25.9274,19.01931,0
"2013-01-20 06:30:00",28400,64.37832,13.30256,433.6917,434.83,0.7657039,-4.618278,-0.5581105,-2.630985,0.6464993,0.006163368,810.2819,21.38703,100.4346,-0.3714455,-0.2185266,0.01459717,26.93406,23.36327,0.9244672,25.8803,19.01705,0
"2013-01-20 07:00:00",28401,224.6033,32.78767,441.4875,445.2058,84.09087,-4.046061,2.290442,12.569,0.4004515,0.00347461,733.1696,21.35993,100.4491,-0.04261054,0.005534111,0.04298669,27.04619,24.18222,0.9118344,25.69621,19.01622,0
"2013-01-20 07:30:00",28402,399.415,69.88827,460.7379,463.9303,58.52423,-3.474339,10.55235,40.69667,0.2579976,0.01058181,690.0733,20.31106,100.4539,0.2351706,0.002745306,0.005007097,27.30324,25.82668,0.8049029,25.35833,19.01599,0
"2013-01-20 08:00:00",28403,500.1353,87.28421,471.1218,478.7397,152.2926,-2.05157,49.09248,109.4984,0.1535069,0.01243647,676.7321,19.52369,100.4551,0.5556643,0.03065111,0.02937076,28.08253,27.02606,0.6964892,25.49366,19.01754,0
"2013-01-20 08:30:00",28404,598.028,101.8203,474.676,489.8215,318.335,0.2439311,115.0215,186.0188,-0.04038088,0.02695589,667.2608,18.52897,100.4615,0.07868628,-0.3278597,0.02433035,28.53609,27.54275,0.6367124,26.02373,19.02089,0
"2013-01-20 09:00:00",28405,719.535,127.3745,448.4578,508.9538,424.6025,2.630697,100.0737,116.5283,-0.04336521,0.04324875,665.3541,18.16879,100.4525,0.9122009,0.2065342,0.05791119,29.34876,28.31202,0.5898681,26.24335,19.02666,0
"2013-01-20 09:30:00",28406,695.3184,122.3972,405.0599,513.1068,414.9981,5.422835,163.7979,135.1935,-0.2040641,0.1024925,665.0927,17.76034,100.4433,0.1887022,-0.7938867,-0.009843208,29.69022,28.76517,0.5554649,26.79406,19.03419,0
"2013-01-20 10:00:00",28407,989.6292,173.8655,410.7446,544.1595,620.4407,8.064302,185.9631,128.0505,-0.2881353,0.06409039,663.4521,17.19656,100.4229,0.1733699,-1.036484,-0.002859695,30.34207,29.59566,0.510628,27.12995,19.04677,0
"2013-01-20 10:30:00",28408,909.3183,152.2852,420.8438,548.0808,573.2446,10.96675,246.4245,142.0063,-0.4997205,0.03085831,661.9498,16.46419,100.3963,-0.1228241,-0.5623316,0.01528197,31.1477,30.15038,0.4671058,27.6464,19.05585,0
"2013-01-20 11:00:00",28409,816.6188,131.2578,420.5721,547.127,499.0146,13.81268,283.614,118.1458,-0.5225686,0.08719631,660.3359,15.64551,100.3677,0.6624241,-0.5114388,0.1039397,31.65161,30.80599,0.4174117,28.12545,19.06693,0
"2013-01-20 11:30:00",28410,1033.029,159.7803,419.5859,567.682,657.4493,16.6562,238.5503,160.3199,-0.3880753,0.1261837,659.4099,15.09912,100.3481,0.4408914,-0.5165172,9.926375E-005,32.13098,31.07882,0.3912661,28.62616,19.07906,0
"2013-01-20 12:00:00",28411,936.0507,139.2914,424.1353,571.9078,582.8527,19.26384,338.7053,196.0539,-0.6261528,0.1320235,658.8023,15.34591,100.3147,0.7053841,-0.2469342,0.06910871,32.48006,31.67975,0.3825527,29.05187,19.08991,0
"2013-01-20 12:30:00",28412,1107.52,167.1588,426.5747,578.0921,704.8201,22.39792,272.8034,149.8779,-0.4834554,0.1140622,657.1649,16.26073,100.2819,1.147451,-0.2177356,0.07231916,32.95139,31.75733,0.4095901,29.64274,19.10227,0
"2013-01-20 13:00:00",28413,995.3189,145.2097,428.0466,574.0654,624.6647,24.57481,369.4577,197.3681,-0.7390324,0.1065485,657.2589,16.93099,100.2611,1.260255,0.1155695,0.0626006,32.66636,31.38217,0.4400863,30.13466,19.11158,0
"2013-01-20 13:30:00",28414,882.1365,126.602,420.141,557.8536,552.5118,26.80505,292.7068,95.49305,-0.5407463,0.1640648,656.3514,17.26089,100.2342,1.116998,-0.22829,0.0002871111,32.60803,31.18027,0.4568124,30.70271,19.12213,0
"2013-01-20 14:00:00",28415,899.4485,130.6,419.4726,558.9459,541.5501,27.28093,270.3265,127.8623,-0.5138258,0.1558971,655.6289,17.18292,100.2082,1.955591,1.292593,0.1179179,32.67423,31.16456,0.4548301,30.88669,19.1323,0
"2013-01-20 14:30:00",28416,832.2103,122.3459,418.4615,550.5957,504.9585,27.17618,279.7186,98.82677,-0.5077685,0.09563576,655.8438,17.23955,100.1904,1.645775,0.6806908,0.0769001,32.49246,30.88632,0.4646903,31.06948,19.13731,0
"2013-01-20 15:00:00",28417,730.9484,107.3924,418.0562,543.7343,438.0117,26.6139,289.701,91.37473,-0.5244258,0.1631037,656.9715,17.31407,100.1906,1.643473,0.2739957,0.06868307,32.03862,30.63871,0.4739887,31.09645,19.14243,0
"2013-01-20 15:30:00",28418,604.0862,89.10079,420.4533,528.5656,350.8846,25.7265,265.5107,65.45139,-0.5093423,0.0870602,657.2615,17.43462,100.1801,1.91957,1.182459,0.1118989,31.6716,30.1368,0.4923953,31.13168,19.14296,0
"2013-01-20 16:00:00",28419,330.0952,50.35935,426.0179,502.144,176.5102,24.1765,211.7329,62.6414,-0.3719665,0.13854,658.002,17.88788,100.1878,1.4503,0.4998486,0.09807172,31.18215,29.57583,0.5253317,31.0968,19.14398,0
"2013-01-20 16:30:00",28420,315.4889,51.35986,434.9991,496.5713,172.3502,20.85734,132.5311,33.1914,-0.1911593,0.1590914,658.7454,18.29297,100.203,1.579347,1.183472,0.09592839,30.66726,28.91362,0.5610088,30.83093,19.14292,0
"2013-01-20 17:00:00",28421,125.1402,19.50842,444.1583,481.9343,57.61291,17.60894,105.3033,21.52431,-0.1175008,0.03750844,659.9303,18.54226,100.2241,1.049181,0.6423053,0.1061094,30.33997,28.53024,0.5832713,30.56895,19.14025,0
"2013-01-20 17:30:00",28422,78.82901,12.98257,441.777,470.5592,33.00217,14.56912,49.02778,30.91621,0.04230053,0.02607406,662.1208,18.33145,100.2681,0.8776752,-0.0008181526,0.03541132,29.65188,27.84392,0.600058,30.32295,19.13731,0
"2013-01-20 18:00:00",28423,35.55833,5.661167,440.4588,462.2312,6.945143,11.44015,25.53738,18.84248,0.07410014,0.04736292,664.1215,18.29491,100.3151,1.024252,0.3334059,0.08601499,29.13814,27.33281,0.6162049,29.96492,19.13283,0
"2013-01-20 18:30:00",28424,11.11821,1.850196,437.0217,454.6285,-7.201957,8.775192,9.932023,22.86079,0.1446945,0.07219191,665.5082,18.55331,100.3613,1.339898,0.7691197,0.06656694,28.559,26.6871,0.6493627,29.62566,19.1274,0
"2013-01-20 19:00:00",28425,1.187462,0.4657961,435.0583,450.8613,-9.934909,6.388829,1.207121,11.50062,0.1384481,0.02989877,666.6481,18.65431,100.3921,0.9698637,0.4703472,0.04018425,28.29088,26.39667,0.6645178,29.2566,19.12201,0
"2013-01-20 19:30:00",28426,-0.8988494,0.5319858,422.5822,446.361,-20.71985,4.404733,-5.780258,12.39198,0.1623803,0.04351858,668.8638,18.7601,100.4328,0.9590104,0.5476425,0.04406781,27.97962,26.09244,0.6795031,28.92953,19.11591,0
"2013-01-20 20:00:00",28427,-1.049421,0.749878,416.671,442.0352,-23.60512,2.817496,-4.752149,6.233266,0.117017,0.02015158,673.8863,18.8774,100.4634,0.4866863,0.462055,0.03764986,27.61727,25.71079,0.6981155,28.64003,19.11026,0
"2013-01-20 20:30:00",28428,-0.2806699,0.9529991,428.0132,442.8308,-14.11152,1.421898,-9.411068,5.934107,0.1803957,0.01849891,676.0244,19.01942,100.4733,0.4885657,0.1522453,0.01949638,27.57787,25.56136,0.7110617,28.34489,19.10453,0
"2013-01-20 21:00:00",28429,-0.6959922,1.076281,413.7861,441.5809,-25.88293,0.3672046,-6.417904,10.3536,0.2543982,0.02293198,671.7625,19.25775,100.4954,0.6698217,-0.0466092,0.06678822,27.64604,25.63104,0.719547,28.07873,19.09911,0
"2013-01-20 21:30:00",28430,-1.808457,1.06219,394.5089,432.0039,-34.88142,-0.4859304,-13.70157,6.982973,0.1993459,0.06155792,676.2863,19.2848,100.4999,0.3349383,0.1326469,0.02765551,27.13939,25.23189,0.7336444,27.92518,19.0947,0
"2013-01-20 22:00:00",28431,-1.316945,0.3978121,409.5234,430.1551,-18.75437,-1.523111,-2.065669,-0.4622709,0.04532101,0.01396608,715.526,19.49813,100.4908,-0.05877025,0.1344801,0.006773056,25.89806,24.09197,0.7830916,27.72835,19.0901,0
"2013-01-20 22:30:00",28432,-0.7337673,1.205506,406.2345,429.5141,-22.22804,-2.457689,-2.089666,-0.8750856,0.1488366,0.002583738,740.7888,19.53584,100.4786,-0.08096562,0.1256322,0.02700518,25.84244,23.81166,0.8053582,27.48346,19.08539,0
"2013-01-20 23:00:00",28433,0.2879612,1.117045,423.553,433.6755,-9.722084,-3.03069,-3.90379,-0.7893562,0.2475816,0.005526594,745.5225,19.60944,100.4614,0.05708618,0.2677852,0.01849474,25.78151,23.74843,0.8141462,27.24523,19.082,0
"2013-01-20 23:30:00",28434,0.2743127,1.023556,426.618,435.7463,-8.737867,-3.344763,-7.426558,10.7139,0.6716827,0.003190194,742.6884,19.75343,100.4511,0.2448254,0.2911889,0.03033636,25.99669,23.9249,0.8162808,27.03598,19.07857,0
"2013-01-21 00:00:00",28435,-0.6909997,1.583982,430.6292,436.7097,-21.43766,-3.357461,-0.7269095,-2.784603,-0.09790994,0.005839705,715.3691,19.38623,100.4446,-0.05873208,0.1217818,0.0303324,26.40386,24.19082,0.802755,26.90795,19.07548,0
"2013-01-21 00:30:00",28436,-3.11115,3.468257,431.0177,433.3509,-48.32695,-3.335951,-9.266838,41.30315,1.0647,0.02115158,695.9799,19.18953,100.4292,-0.8844506,-0.528813,0.0007067916,26.08693,24.09723,0.7972134,26.9147,19.07326,0
"2013-01-21 01:00:00",28437,-1.9964,1.292417,429.3823,431.5832,-22.73714,-3.504459,-7.13597,20.56407,0.2706964,0.004934181,719.4385,20.00408,100.3772,0.1926699,0.3207476,0.03612801,25.07647,23.37558,0.8378574,26.79814,19.07164,0
"2013-01-21 01:30:00",28438,-1.083389,1.056777,428.4288,430.8488,-21.14311,-3.650074,-4.228,3.519324,0.2160335,0.005755565,741.004,20.15758,100.3431,0.3260635,0.4264883,0.0362214,24.96454,23.00881,0.8712997,26.66588,19.06938,0
"2013-01-21 02:00:00",28439,-0.641664,1.156178,428.9532,431.3433,-31.54175,-3.66392,-0.5214238,1.689993,0.1055225,0.002036431,734.9656,19.88324,100.3365,0.6433935,0.6300275,0.05299567,25.02874,22.94417,0.8721536,26.54004,19.06734,0
"2013-01-21 02:30:00",28440,-0.8604884,0.8256877,428.6846,430.4287,-21.0667,-3.660564,-3.135282,15.90446,-0.05908883,0.009234804,684.963,19.67382,100.331,0.6707641,0.9254776,0.04143387,24.808,22.89217,0.8846958,26.44273,19.0655,0
"2013-01-21 03:00:00",28441,-0.5741129,0.3245876,426.1858,427.7976,-14.14978,-3.721638,-2.562585,-21.95841,0.2223291,0.006389959,721.7591,14.0446,100.3149,0.6439988,0.9768677,0.0959504,24.9937,22.28151,0.9005583,26.37701,19.06377,0.8
"2013-01-21 03:30:00",28442,-0.3195913,0.6858127,425.4823,427.7344,-10.34896,-3.900298,10.81197,-84.99503,0.659032,0.01946015,828.7109,1.90311,100.292,-0.3908166,-0.07584129,0.07357867,25.70081,22.12199,0.9102713,26.26823,19.06105,0.2
"2013-01-21 04:00:00",28443,-0.4588021,1.086156,424.1263,426.2827,-14.22462,-4.18751,-0.3097498,18.13218,0.1521679,0.007979137,780.4255,7.820728,100.2895,-0.9662802,0.03150321,0.03001247,25.15419,21.88746,0.9103276,26.16454,19.05936,0
"2013-01-21 04:30:00",28444,-0.3525775,0.7124346,423.3064,426.1719,-9.529795,-4.644658,0.5990932,-114.9023,0.9400799,0.014602,653.3995,16.8061,100.2997,0.04074433,0.232484,0.05139132,24.37136,21.7683,0.913235,26.02863,19.05755,0.2
"2013-01-21 05:00:00",28445,-0.3412037,0.7156177,423.3822,425.8482,-11.18178,-4.785713,-0.2374326,7.332169,0.1421043,0.002561803,696.9435,15.64409,100.3165,-0.06169534,0.1998521,0.04803947,24.35736,21.7899,0.9160179,25.93542,19.05604,0
"2013-01-21 05:30:00",28446,1.566125,0.8839466,423.6382,426.4637,-8.339346,-4.769055,0.2243776,3.111069,-0.2188579,0.001842021,781.6122,16.71576,100.3571,0.1002464,0.1001379,0.04945181,24.44166,21.83507,0.9183827,25.862,19.05465,0
"2013-01-21 06:00:00",28447,19.03437,3.488916,424.951,428.7823,1.027461,-4.723563,0.2086226,5.701929,0.1527385,0.002906714,752.4768,18.01944,100.3859,0.005494986,0.0619373,0.04381656,24.65317,21.95983,0.9204934,25.78666,19.05352,0
"2013-01-21 06:30:00",28448,93.91973,17.90069,429.8289,436.3914,13.15105,-4.573104,1.533999,2.063124,0.1182512,0.0006989097,741.859,18.231,100.3946,0.3728333,0.1330607,0.05873978,25.42054,22.32671,0.9207814,25.66689,19.05231,0
"2013-01-21 07:00:00",28449,188.8335,33.02276,435.7509,441.6056,23.62005,-3.959566,11.44404,23.58818,0.1195051,0.002363322,732.1525,18.74589,100.4238,0.3660702,0.1015697,0.0734791,26.46574,22.86191,0.914093,25.59734,19.05163,0
"2013-01-21 07:30:00",28450,231.3038,37.93084,446.9943,452.9351,11.06137,-3.093893,11.98538,44.80416,0.2603219,0.002927603,712.9848,19.58525,100.4455,0.357498,0.2834259,0.05283271,27.03653,23.57618,0.8913262,25.5047,19.05156,0
"2013-01-21 08:00:00",28451,330.276,55.02999,451.671,460.999,60.62777,-1.534066,38.48028,56.18372,0.1357285,0.00920451,694.3856,20.39031,100.4502,0.450191,0.1935602,0.04780867,26.68278,24.30985,0.8601559,25.73154,19.05341,0
"2013-01-21 08:30:00",28452,565.5798,94.88097,466.7412,479.4812,207.0642,0.5268925,78.79142,62.66142,0.2957655,0.02058056,672.5182,19.83463,100.4359,-0.09743299,-0.1986168,-0.04561118,26.85231,25.60017,0.771365,25.73146,19.05616,0
"2013-01-21 09:00:00",28453,699.1284,117.2066,482.5363,501.5942,418.5547,2.857384,77.67587,105.2762,-0.07731996,0.02196766,664.9604,18.91647,100.4209,0.5069287,0.6335585,0.08786799,28.03737,26.80383,0.6746029,25.94829,19.06249,0
"2013-01-21 09:30:00",28454,324.038,51.43682,456.0228,483.7415,186.635,5.690255,196.2359,175.8712,-0.3496096,0.02459985,666.1624,18.16118,100.4299,0.4472547,0.616806,0.02288085,27.93397,26.43995,0.6551409,26.82392,19.07047,0
"2013-01-21 10:00:00",28455,316.2173,49.31163,436.7036,486.9038,193.098,7.159852,82.74008,70.45694,-0.07851651,0.01365874,664.2907,18.00098,100.4269,0.5616719,-0.127309,0.03382045,28.42198,27.11086,0.6225716,27.04428,19.07835,0
"2013-01-21 10:30:00",28456,334.0622,53.51147,436.1043,487.8579,204.3402,7.653754,80.9248,69.61279,-0.1585554,0.03351592,664.4756,17.62108,100.4167,-0.799834,-0.9534195,-0.002823042,28.50093,27.21568,0.6045287,27.26292,19.08407,0
"2013-01-21 11:00:00",28457,946.005,153.7,432.6038,541.9968,628.5631,7.616668,93.67091,67.98646,-0.1624225,0.03538024,662.4662,17.54571,100.3843,-1.175028,-0.84962,-0.01895879,29.58632,28.43086,0.5602238,26.98328,19.0901,0
"2013-01-21 11:30:00",28458,323.515,46.87022,436.3277,503.9811,188.85,8.930054,266.083,140.1493,-0.5705867,0.03900386,662.4583,17.50088,100.3575,-0.316366,0.3840442,0.03197189,29.85165,28.54942,0.548118,27.41278,19.09342,0
"2013-01-21 12:00:00",28459,190.4203,27.56036,441.9195,486.0027,102.7927,10.27738,105.9936,51.10529,-0.1293941,0.07502177,665.0189,17.57013,100.3344,0.694934,0.7625162,0.05301968,29.71679,28.13699,0.5626768,27.83614,19.10103,0
"2013-01-21 12:30:00",28460,260.9042,40.07694,440.8627,488.4671,153.9571,9.7167,45.78626,64.02554,0.04290488,0.05459362,667.9434,17.84916,100.3153,0.9384362,0.326506,0.0106256,29.83281,28.1271,0.5743973,27.83186,19.10559,0
"2013-01-21 13:00:00",28461,197.3778,31.08335,440.0874,485.3607,104.9437,8.870684,87.11073,55.23553,-0.1564869,0.05755622,668.4147,17.74334,100.2875,0.3852237,-0.4278533,0.03043925,29.51048,28.09428,0.5706261,27.8033,19.10788,0
"2013-01-21 13:30:00",28462,406.4597,65.17738,440.2182,503.5748,240.674,8.342935,48.78455,30.4379,-0.07552455,0.04906457,666.3332,18.03164,100.2501,0.1041364,-0.6510648,-0.02090943,29.62375,28.23819,0.576764,27.73525,19.10781,0
"2013-01-21 14:00:00",28463,274.585,41.03495,444.3504,496.6614,164.7414,8.396049,101.174,43.89175,-0.1911773,0.04572498,664.1487,18.14477,100.2135,-0.4261418,-1.048182,0.01516994,29.91166,28.4809,0.5723814,27.79509,19.10928,0
"2013-01-21 14:30:00",28464,134.986,19.2057,443.6749,480.0522,72.09897,8.521793,91.99719,35.1534,-0.1855011,0.02872102,664.9965,18.25479,100.1922,-0.1646814,-0.9094102,0.0159936,29.67249,28.05967,0.5903006,27.95096,19.11064,0
"2013-01-21 15:00:00",28465,79.20609,10.89417,440.8464,466.1013,31.61001,7.764941,34.93433,19.60826,-0.0314259,0.03076361,666.465,18.33123,100.1886,-0.3487961,-1.207936,0.01952014,28.96509,27.30972,0.6179895,27.97936,19.11248,0
"2013-01-21 15:30:00",28466,213.7838,33.96918,436.442,476.4002,125.3568,6.241987,19.93009,13.57427,0.05257444,0.03490802,664.1628,19.09609,100.1708,-0.8529311,-1.208925,0.007701805,28.39844,26.75935,0.6660143,27.74756,19.1118,0
"2013-01-21 16:00:00",28467,276.1453,43.6495,436.6362,485.5438,163.134,5.185616,68.82345,40.36913,-0.1642218,0.04359199,662.2705,18.95128,100.1461,0.4479539,-0.5142878,-0.001708917,28.57958,26.88311,0.6594299,27.54882,19.11011,0
"2013-01-21 16:30:00",28468,172.3658,26.94714,437.7778,478.1418,93.75731,5.532417,75.97237,23.45799,-0.1458721,0.08215275,663.4723,18.80391,100.1446,0.4582032,-0.1619092,0.04113762,28.7179,26.96761,0.6502125,27.61146,19.10924,0
"2013-01-21 17:00:00",28469,96.77022,14.86348,438.868,469.4686,46.48183,5.88322,63.30484,18.78444,-0.07897554,0.03293371,664.7367,17.94762,100.1746,0.3228163,-0.3226719,0.02057108,28.76316,27.05315,0.6157439,27.6697,19.10981,0
"2013-01-21 17:30:00",28470,40.36102,5.42221,436.8504,456.9933,11.7354,5.317909,23.5673,14.22743,0.01564371,0.05027396,668.1533,18.13516,100.2225,0.4157904,-0.1825083,0.05486578,28.09344,26.38371,0.6436458,27.67815,19.10894,0
"2013-01-21 18:00:00",28471,19.09759,5.683694,435.0859,437.5942,-36.53603,4.062323,10.49651,0.1667238,0.05672909,0.05158252,644.3851,15.71775,100.2884,0.2626151,-0.4784046,0.001135903,26.57714,24.48533,0.7858338,27.79254,19.10747,0.6
"2013-01-21 18:30:00",28472,9.193718,2.560845,429.2378,432.5207,-9.540232,2.680136,-14.97604,-280.8849,-0.3569512,0.07175635,733.889,10.55644,100.3334,0.04807808,-0.05994997,0.02449902,25.71808,22.98072,0.8762494,27.54234,19.10457,0.2
"2013-01-21 19:00:00",28473,2.312993,1.410228,428.7945,432.598,-10.0701,1.345322,-0.1355669,20.47409,1.244314,0.01464669,729.9997,15.61788,100.3607,-0.2769738,0.3468279,0.01949824,25.69405,22.85489,0.8887489,27.21254,19.10178,0
"2013-01-21 19:30:00",28474,-0.32686,0.9851288,428.6079,431.8904,-10.96798,0.3477076,0.368437,-26.77857,0.3923868,0.002729438,706.5751,17.58287,100.384,-0.2987346,0.1601901,0.003010347,25.7151,22.79826,0.897712,26.97694,19.09884,0.2
"2013-01-21 20:00:00",28475,-0.3223104,0.8991481,428.5528,431.6209,-10.23154,-0.4254495,0.5671257,23.99578,0.1120077,0.00456117,745.6499,14.13215,100.3946,0.1840572,0.06525189,0.04669704,26.01352,22.76074,0.9030413,26.80354,19.09624,0
"2013-01-21 20:30:00",28476,-0.2729542,0.7117269,428.7314,431.5265,-8.638714,-0.9894201,1.015815,0.4381194,0.1414328,0.0002270619,804.7311,9.493959,100.4198,0.2209295,-0.09461772,0.05527236,26.6298,22.72412,0.9088818,26.67384,19.09315,0.4
"2013-01-21 21:00:00",28477,-0.4278548,0.7774638,428.1605,430.6118,-10.31024,-1.410901,-9.680306,-295.4259,5.553167,0.04751581,595.1881,12.99762,100.4459,-0.3085912,0.04912393,0.05171274,27.87184,22.56501,0.9128132,26.56123,19.09067,0
"2013-01-21 21:30:00",28478,-0.3361946,0.9448938,427.3224,429.6124,-11.48493,-1.889507,-1.996098,-7.28572,0.1561119,0.01854544,790.6191,12.17614,100.4613,-0.6214796,-0.1123442,0.01772708,28.31304,22.42496,0.9157171,26.44314,19.08841,0.2
"2013-01-21 22:00:00",28479,-0.4574296,1.00994,426.2269,428.3751,-11.03561,-2.400891,-11.70314,40.61553,-2.239687,0.07348032,856.2986,6.835175,100.4705,-0.7165865,-0.9684731,-0.1117008,27.72267,22.1731,0.9164689,26.32521,19.08562,0.6
"2013-01-21 22:30:00",28480,-0.3805516,0.9339773,424.4875,426.7243,-11.5822,-2.957266,-9.752859,-163.764,0.8618685,0.07032506,850.0167,5.08356,100.4547,"NAN","NAN","NAN","NAN",21.95477,0.9181828,26.18796,19.08415,0.2
"2013-01-21 23:00:00",28481,-0.4601695,0.9105579,423.4469,425.3733,-13.2746,-3.481107,"NAN","NAN","NAN","NAN",794.3903,10.79528,100.4132,"NAN","NAN","NAN","NAN",21.78967,0.919031,26.05457,19.08181,0
"2013-01-21 23:30:00",28482,-0.399892,0.7188049,423.0508,424.8247,-13.17197,-3.797738,"NAN","NAN","NAN","NAN",780.0473,15.2719,100.3995,-1.553333,-2.380007,-0.8086956,24.63581,21.71904,0.921303,25.93237,19.07989,0
"2013-01-22 00:00:00",28483,-1.063884,1.013613,420.9558,418.2882,-29.14801,-4.039989,"NAN","NAN","NAN","NAN",778.692,16.45374,100.3675,"NAN","NAN","NAN","NAN",21.56486,0.9226075,25.87948,19.07748,0
"2013-01-22 00:30:00",28484,-0.7613492,1.050012,418.3366,415.908,-22.93608,-4.458118,"NAN","NAN","NAN","NAN",812.5846,16.231,100.3521,-0.009167333,0.1589592,0.08849757,27.22395,21.16872,0.9243741,25.77889,19.07545,0.2
"2013-01-22 01:00:00",28485,-0.5721002,1.252707,416.9686,414.9315,-23.19538,-5.197422,"NAN","NAN","NAN","NAN",833.5271,16.09232,100.3084,-0.5563015,-0.6442301,-0.1712774,26.22303,20.99077,0.9262001,25.61481,19.07258,0
"2013-01-22 01:30:00",28486,0.03343829,0.7934422,417.9991,418.5095,-9.678584,-5.912364,"NAN","NAN","NAN","NAN",891.0573,16.1726,100.2702,-1.10981,-1.489782,-0.4969188,24.82713,20.94824,0.927889,25.39717,19.07021,0
"2013-01-22 02:00:00",28487,-0.7377096,0.8177797,418.6487,418.2372,-22.21659,-6.265744,"NAN","NAN","NAN","NAN",796.8965,16.19829,100.2594,-1.756497,-2.370266,-0.7749736,24.52494,21.0306,0.9291506,25.28276,19.0678,0
"2013-01-22 02:30:00",28488,-0.7261059,0.6972166,416.8767,416.24,-19.52233,-6.35423,"NAN","NAN","NAN","NAN",828.9545,15.85321,100.2412,0.006513347,0.347604,0.08965031,26.84115,20.6944,0.9304147,25.21593,19.06478,0
"2013-01-22 03:00:00",28489,-0.8241491,0.8598626,415.0083,414.3504,-23.06304,-6.566864,"NAN","NAN","NAN","NAN",832.676,15.68503,100.2217,-0.2279188,0.2146167,0.03660487,26.45936,20.40455,0.9318148,25.12631,19.06297,0
"2013-01-22 03:30:00",28490,-0.7049577,0.7916292,412.7981,411.9482,-19.82629,-6.871361,"NAN","NAN","NAN","NAN",865.2379,15.26,100.2095,-0.03319858,0.06258079,0.0511044,25.48644,20.01504,0.9333614,25.04482,19.06135,0
"2013-01-22 04:00:00",28491,0.1601454,0.5630155,415.802,416.9788,-6.659849,-7.292581,"NAN","NAN","NAN","NAN",883.7503,14.68714,100.2172,-0.1890227,0.1659521,0.07383373,25.53403,20.34892,0.935266,24.81737,19.05917,0
"2013-01-22 04:30:00",28492,-0.06278609,0.3523689,417.1798,418.3684,-7.070933,-7.366326,"NAN","NAN","NAN","NAN",886.6708,15.4342,100.2133,-0.245784,-0.03328154,-0.1036729,25.73743,20.52158,0.9353674,24.72449,19.05695,0
"2013-01-22 05:00:00",28493,-0.09508519,0.5297945,418.7144,419.6539,-10.38091,-7.106741,"NAN","NAN","NAN","NAN",838.4183,15.73249,100.2304,-0.1731327,0.06363814,-0.06250333,26.00889,20.86331,0.9356191,24.67421,19.05499,0
"2013-01-22 05:30:00",28494,3.983085,1.436506,418.1728,417.7152,-25.29106,-6.788094,"NAN","NAN","NAN","NAN",849.4265,16.42686,100.2514,-0.001713472,-0.2075494,0.0408945,25.80429,20.88296,0.9352259,24.68545,19.05386,0
"2013-01-22 06:00:00",28495,36.46349,7.168179,417.4056,417.358,-5.420305,-6.678153,"NAN","NAN","NAN","NAN",840.0785,16.19208,100.2801,-0.05050299,0.1159463,0.03265335,24.56337,20.72829,0.9355666,24.66342,19.05269,0
"2013-01-22 06:30:00",28496,87.73746,17.72263,424.5859,426.6798,30.54881,-6.836123,4.223353,0.6207454,-0.212957,0.008435252,804.2349,17.04155,100.3044,0.04764753,0.153917,0.03496376,25.56064,21.48139,0.9356749,24.45232,19.05122,0
"2013-01-22 07:00:00",28497,144.3934,21.05497,431.1096,435.4385,71.2756,-6.370723,12.10692,23.5112,0.1917724,0.01171334,724.0626,17.21065,100.3129,-0.004912458,0.04320357,-0.00534632,26.88344,22.07133,0.9322898,24.3766,19.04982,0
"2013-01-22 07:30:00",28498,133.5409,20.28125,433.4222,442.5032,29.66254,-5.195378,58.02354,119.2389,1.470303,0.1697489,714.1998,17.96974,100.3378,-0.2941463,0.2201853,-0.1158805,25.45968,22.57984,0.9165545,24.5201,19.04994,0
"2013-01-22 08:00:00",28499,118.6856,17.78503,432.0213,438.257,25.14413,-3.63553,-198.5759,161.8711,-0.04767303,0.426574,872.2906,9.024654,100.3798,0.7557796,0.9105218,0.1007256,24.21112,22.65539,0.9021869,24.80421,19.05149,0
