"TOA5","Fluxtower CR3000","CR3000","3500","CR3000.Std.11","CPU:OzFlux_QUT_2010_11_09.CR3","12231","slow_met"
"TIMESTAMP","RECORD","Ux_CSAT_Avg","Uy_CSAT_Avg","Uz_CSAT_Avg","WS_CSAT_Avg","WD_CSAT_Avg","WD_CSAT_Compass_Avg","WD_CSAT_Sd","WS_WS4_Avg","WD_WS4_Avg","WD_WS4_Sd","Diag_WS4_Tot","Cc_7500_Avg","Ah_7500_Avg","ps_7500_Avg","Tv_CSAT_Avg","Ta_HMP_01_Avg","RH_HMP_01_Avg","Ah_HMP_01_Avg","rho_a_Avg","Ts_TCAV_01_Avg","Ts_TCAV_02_Avg","Ts_TCAV_03_Avg","Sws_616_01_Avg","Sws_616_02_Avg","Sws_616_03_Avg","Sws_616_04_Avg","Sws_616_05_Avg","Sws_616_06_Avg","Sws_616_07_Avg","Sws_616_08_Avg","Sws_616_09_Avg","Sws_616_10_Avg","Sws_616_11_Avg","Sws_616_12_Avg","Sws_616_13_Avg","Sws_616_14_Avg","Sws_616_15_Avg","Sws_616_16_Avg","Rain_Tot","Tpanel_Avg","Vbat_Avg"
"TS","RN","m/s","m/s","m/s","m/s","degrees","degrees","degrees","m/s","degrees","degrees","none","mg/m^3","g/m^3","kPa","C","C","fraction","","kg/m^3","C","C","C","fraction","fraction","fraction","fraction","fraction","fraction","fraction","fraction","fraction","fraction","fraction","fraction","fraction","fraction","fraction","fraction","mm","C","V"
"","","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Tot","Avg","Avg"
"2013-01-17 08:00:00",28259,0.2582674,0.1573641,0.07804803,0.9379414,13.35867,266.6414,90.08306,0.9529379,0,0,"NAN",667.079,15.21208,100.5533,25.18054,24.68137,0.6324453,14.29698,1.167518,22.51242,23.42908,23.67768,0.06674325,0.5340587,0.6998273,0.6347466,0.0826816,0.3731915,0.7020284,0.6526256,0.5346668,0.666071,0.5669668,0.1509479,0.6417246,0.5243872,0.1228774,0.6178991,0,24.41468,12.43022
"2013-01-17 08:30:00",28260,0.6477617,0.485108,0.0725138,1.116302,36.22179,243.7782,57.6934,1.143118,50.01514,52.96192,0,664.9433,15.2136,100.549,25.78192,24.67986,0.6219698,14.05602,1.167623,23.16149,23.60918,24.03602,0.06681813,0.5337415,0.6997551,0.6347499,0.08271389,0.3729636,0.7019242,0.6525862,0.5343809,0.6659798,0.5666527,0.1510973,0.6416773,0.5243514,0.1229709,0.6177736,0,26.61993,12.60903
"2013-01-17 09:00:00",28261,0.3951441,1.325182,0.06470133,1.615626,81.61754,198.3824,37.01149,1.565143,4.13782,36.24475,0,662.2748,15.28319,100.5359,26.51152,25.30239,0.594772,13.92241,1.165097,23.51134,23.73722,24.44,0.06691607,0.5334307,0.6996318,0.6346201,0.08276863,0.3726856,0.701847,0.6525574,0.5340089,0.6659037,0.566417,0.1512127,0.6416299,0.5242941,0.1231131,0.6176537,0,28.07525,12.72618
"2013-01-17 09:30:00",28262,0.974014,1.532131,0.07091582,2.030903,59.04958,220.9504,33.28921,2.064807,26.38788,31.93267,0,663.1863,15.24231,100.5385,27.12669,26.04169,0.5582492,13.61115,1.162418,23.83879,23.87472,24.85718,0.06704398,0.5331589,0.6995931,0.6345512,0.08285148,0.3724856,0.7017746,0.6525214,0.533637,0.6658076,0.566072,0.1514419,0.6415976,0.5242273,0.1232642,0.6174722,0,28.9917,12.89828
"2013-01-17 10:00:00",28263,0.6650941,0.5052468,0.0721915,1.508898,34.2568,245.7432,68.98476,1.549045,47.26392,64.15717,0,663.537,15.20565,100.516,27.78573,26.93621,0.5177951,13.27261,1.158874,24.13954,24.01533,25.48153,0.06717636,0.5328685,0.6994945,0.6343859,0.08294118,0.3722106,0.7016599,0.6524363,0.5332636,0.6656766,0.5657179,0.1517173,0.6415216,0.5240802,0.1234353,0.6173007,0,30.31875,13.06649
"2013-01-17 10:30:00",28264,0.8897665,0.3854355,0.06629547,1.610598,23.42078,256.5792,67.70667,1.622021,58.44959,60.43391,0,665.3717,15.10608,100.4914,28.66363,27.95687,0.4807988,13.03249,1.154783,24.66677,24.23852,26.31788,0.06733428,0.5325812,0.6993747,0.6341582,0.08304258,0.3719612,0.7015259,0.6523149,0.5329324,0.6656061,0.5654933,0.1519693,0.6414182,0.5239033,0.1236442,0.6170993,0,31.90103,13.48647
"2013-01-17 11:00:00",28265,0.8909237,0.2577839,0.04224148,2.029544,9.025629,270.9744,75.51812,2.073026,68.85461,69.14987,0,663.749,15.10901,100.4598,29.55711,28.73409,0.4555394,12.89443,1.151503,25.50331,24.46313,27.19549,0.06759576,0.5323222,0.6993552,0.633855,0.08316505,0.3717358,0.7014942,0.6522104,0.532212,0.6653616,0.5654073,0.1523122,0.6414757,0.5236712,0.123927,0.6168963,0,33.23781,13.38307
"2013-01-17 11:30:00",28266,1.360051,0.3803879,0.05903541,2.307828,3.081128,276.9189,61.54045,2.29949,79.29848,54.94,0,659.6434,14.94991,100.427,30.21352,29.20162,0.435207,12.63657,1.14949,26.37508,24.65168,27.98426,0.0678966,0.5320942,0.6991846,0.6336594,0.08333294,0.3715243,0.7014045,0.6520116,0.5315931,0.6652135,0.5650771,0.152657,0.6415368,0.5234107,0.124277,0.6165849,0,33.87196,13.31782
"2013-01-17 12:00:00",28267,1.809452,2.25025,0.1407408,3.129483,50.46264,229.5374,24.15482,3.139644,32.19316,20.95369,0,657.8798,14.70804,100.395,30.36673,29.20911,0.4255198,12.35937,1.149261,27.18633,24.91762,28.7987,0.06817017,0.5318682,0.6990547,0.6333446,0.08350409,0.371319,0.7012121,0.651844,0.531235,0.6650087,0.5649439,0.1530692,0.6413945,0.5231336,0.1246721,0.6162204,0,33.94837,13.30211
"2013-01-17 12:30:00",28268,1.502858,1.305897,0.1066605,2.651735,35.81666,244.1833,50.20918,2.688885,49.89766,45.19865,0,656.0106,14.61339,100.3544,30.81987,29.81994,0.4050396,12.1627,1.146581,27.76919,25.09005,29.33333,0.0684614,0.5317291,0.6988979,0.6330582,0.08367921,0.371114,0.7010486,0.6516531,0.53159,0.6648176,0.5647634,0.1534573,0.6413348,0.5228562,0.1250797,0.6159708,0,33.88487,13.25047
"2013-01-17 13:00:00",28269,1.514712,0.6641207,0.08074564,2.415954,24.75446,255.2455,56.13689,2.414181,56.62127,47.63836,0,654.9327,14.69384,100.3341,31.09672,30.01675,0.4026784,12.22072,1.145562,28.44687,25.2008,29.74082,0.06874185,0.5316433,0.6986567,0.632807,0.08387645,0.3709587,0.7007607,0.6514807,0.5324715,0.6646404,0.564683,0.1538134,0.6412846,0.522562,0.1254964,0.6157944,0,33.87791,13.3233
"2013-01-17 13:30:00",28270,1.55308,1.623684,0.08802506,2.780829,44.48617,235.5138,47.15676,2.785121,40.57167,44.24949,0,654.17,14.90346,100.3051,31.17117,30.05295,0.4080614,12.40696,1.144982,29.05173,25.30583,30.13437,0.06899212,0.531598,0.698486,0.6324568,0.08404129,0.3708487,0.7006007,0.6512879,0.5332116,0.664384,0.5646158,0.154154,0.641257,0.5222803,0.1258986,0.6154952,0,33.86889,13.23465
"2013-01-17 14:00:00",28271,1.554041,1.304674,0.1103479,2.592315,34.54654,245.4535,49.41705,2.619487,47.71209,44.77922,0,654.0176,14.93845,100.2662,31.03312,29.90438,0.413026,12.4599,1.145064,29.57456,25.46699,30.38299,0.06910311,0.5316511,0.6984912,0.6321522,0.08416029,0.3707483,0.7005246,0.6512232,0.5338386,0.6641067,0.564896,0.1544091,0.6409795,0.5220482,0.1262989,0.6151739,0,33.70908,13.26337
"2013-01-17 14:30:00",28272,1.464874,1.097933,0.1144478,2.587939,28.72066,251.2793,57.03909,2.603648,52.90294,51.54914,0,653.6483,14.91233,100.2438,30.98419,29.93101,0.4111369,12.42167,1.144728,29.96402,25.61659,30.5655,0.06931439,0.5317851,0.6982309,0.6318749,0.08430666,0.3707309,0.7001656,0.6510219,0.5341399,0.6639331,0.5649521,0.1546848,0.6409606,0.5217977,0.1265666,0.61487,0,33.55827,13.34914
"2013-01-17 15:00:00",28273,1.80449,1.938599,0.1563023,2.927494,45.73305,234.267,27.65095,3.011733,35.87532,24.28506,0,652.8304,14.76385,100.2132,31.23622,30.04317,0.4032216,12.25653,1.144051,30.17097,25.72943,30.71929,0.0695285,0.5319991,0.6978932,0.6316006,0.08444186,0.3708058,0.7000634,0.6508208,0.5340209,0.6637596,0.5649661,0.1549034,0.6410019,0.5216628,0.1268042,0.6145639,0,33.6049,13.25972
"2013-01-17 15:30:00",28274,1.833359,2.538348,0.1105153,3.489439,51.00027,228.9998,29.57967,3.479769,32.22863,25.5,0,654.3745,14.42822,100.1844,30.67075,29.4753,0.4058355,11.96223,1.146059,30.32524,25.93052,30.76754,0.06959552,0.5322516,0.6976891,0.6313784,0.08454636,0.3708821,0.6998026,0.6506673,0.5342525,0.6636459,0.5652097,0.1550814,0.6408522,0.5214835,0.1269877,0.614308,0,33.54022,13.33935
"2013-01-17 16:00:00",28275,1.948228,0.4738016,0.09509727,2.431971,11.11985,268.8801,38.12492,2.452294,68.63568,31.42946,0,654.7738,14.38425,100.1693,30.40066,29.32782,0.4088329,11.95349,1.146451,30.28461,26.02638,30.53839,0.06964347,0.5325949,0.6975114,0.6311868,0.08459003,0.3711018,0.6996197,0.6505972,0.5343979,0.6634791,0.5655512,0.1551974,0.6407069,0.5213534,0.1270958,0.6141351,0,33.1909,13.19885
"2013-01-17 16:30:00",28276,1.679839,0.6883571,0.07431536,2.328071,20.83146,259.1686,41.71949,2.442041,62.10702,34.29934,0,655.2398,14.53585,100.1668,30.08621,28.94472,0.4242582,12.14944,1.147766,30.21905,26.05925,30.31013,0.06965738,0.532976,0.6973584,0.6310925,0.08461278,0.3713068,0.6995209,0.6505123,0.5346354,0.6634157,0.5658924,0.1552524,0.6406526,0.5212746,0.1271585,0.6139641,0,32.9329,12.90658
"2013-01-17 17:00:00",28277,1.632982,1.179809,0.1085852,2.407983,30.75825,249.2418,39.06507,2.397175,49.38417,33.90414,0,656.2059,14.90845,100.1736,29.64272,28.51018,0.4491861,12.55819,1.149258,30.08426,26.12167,30.06508,0.0696427,0.5333772,0.6972741,0.6309899,0.08461601,0.371564,0.6994275,0.6504645,0.5347589,0.6633055,0.5663363,0.1552256,0.6406186,0.5212405,0.1271539,0.6138578,0,32.58215,12.62332
"2013-01-17 17:30:00",28278,1.614231,1.108963,0.1016981,2.403301,31.27036,248.7296,38.74412,2.45691,51.38491,32.79566,0,657.6782,15,100.1968,29.01427,27.8099,0.4738015,12.74993,1.152101,29.88989,26.20464,29.75212,0.06959024,0.5337927,0.6971406,0.6309413,0.0845982,0.3718269,0.6993623,0.6504048,0.5350043,0.6632384,0.5667501,0.155159,0.6405393,0.5211864,0.1271077,0.6137363,0,31.97745,12.421
"2013-01-17 18:00:00",28279,1.372336,1.081352,0.08315625,2.003339,36.10294,243.8971,33.48268,2.054248,48.01357,30.72749,0,659.4299,15.33641,100.2421,28.24521,27.0067,0.5108866,13.14998,1.155486,29.61502,26.26554,29.42555,0.06951603,0.5342368,0.6970526,0.6309057,0.08454231,0.3721111,0.699285,0.6503367,0.5352517,0.6631697,0.5671787,0.155059,0.6404716,0.5211554,0.1269995,0.6136766,0,31.07183,12.34353
"2013-01-17 18:30:00",28280,1.197639,0.9553618,0.1128456,1.792165,35.99097,244.009,35.67958,1.822984,45.98626,31.30767,0,661.9805,15.44121,100.2821,27.42434,26.11136,0.5451627,13.34947,1.159312,29.3627,26.3,29.06843,0.06941111,0.5346305,0.6969523,0.6309225,0.08447599,0.3724304,0.6991917,0.6503109,0.5349485,0.6631368,0.5676501,0.1548987,0.6404123,0.5211539,0.1268652,0.6136301,0,29.91752,12.30983
"2013-01-17 19:00:00",28281,0.872049,0.6540741,0.05300162,1.298824,37.5827,242.4173,37.52391,1.268414,0,0,"NAN",1.907582E+015,15.74047,100.3279,26.62341,25.1713,0.5895292,13.69738,1.163314,29.14149,26.44343,28.82665,0.06928302,0.5350327,0.6968576,0.6308795,0.08439665,0.3727243,0.6991265,0.6502718,0.5344996,0.663089,0.5680034,0.1547508,0.6403295,0.5211693,0.1266973,0.6136153,0,28.37562,12.27064
"2013-01-17 19:30:00",28282,0.8383363,0.7963808,0.0581011,1.264841,44.69623,235.3038,27.64733,1.279461,40.52004,23.51768,0,668.4737,15.87732,100.3626,25.99314,24.49352,0.6259013,13.99815,1.166206,28.71023,26.39554,28.45454,0.06914495,0.5353797,0.6968064,0.6309544,0.08431002,0.3729686,0.6990861,0.6502089,0.5340136,0.6630543,0.5683486,0.1545196,0.6403091,0.5211631,0.1264906,0.6135784,0,26.68718,12.24503
"2013-01-17 20:00:00",28283,0.3696673,0.4219734,0.0348358,0.670493,48.39954,231.6005,44.11257,0.677341,41.50489,37.06859,0,674.9027,16.0739,100.4061,25.27455,23.79696,0.6706746,14.41961,1.169214,28.27439,26.22319,28.01151,0.06897148,0.5356882,0.6967888,0.6309227,0.08418695,0.3731942,0.699065,0.6501662,0.5335073,0.6630529,0.5687214,0.1542358,0.6402262,0.5211756,0.1262729,0.6135787,0,25.37753,12.22556
"2013-01-17 20:30:00",28284,0.001844028,0.107914,0.005040653,0.3055423,55.4246,224.5754,88.89118,0.2993618,51.7705,80.65562,0,686.3881,16.02972,100.4351,24.26899,22.82026,0.7125397,14.48897,1.173403,27.90694,26.08316,27.61704,0.06881902,0.5359761,0.696766,0.6308955,0.0840835,0.3733703,0.6990666,0.6501252,0.5332011,0.663068,0.5689412,0.1540156,0.6401586,0.5211727,0.1260654,0.6135868,0,24.26392,12.20676
"2013-01-17 21:00:00",28285,-0.1843911,-0.2028016,-0.005718319,0.3089378,-129.7399,49.73993,32.26376,0.2737029,189.7995,32.18556,0,701.0811,15.94237,100.4647,23.378,21.81533,0.7582032,14.55331,1.177741,27.52498,25.95564,27.28007,0.06865027,0.5361938,0.6967607,0.6308522,0.08395258,0.3736172,0.6990791,0.6500995,0.5333305,0.663137,0.5691456,0.1537732,0.6400942,0.5211353,0.1258434,0.6136151,0,23.2131,12.1898
"2013-01-17 21:30:00",28286,-0.280661,-0.125798,-0.004360986,0.3682622,-150.627,70.62701,39.25496,0.3273382,0,0,"NAN",727.7139,15.84693,100.4845,22.74604,21.12791,0.7910581,14.59298,1.180723,27.13746,25.78884,26.94595,0.06850637,0.5363549,0.6967748,0.6308132,0.0838474,0.3737797,0.6991,0.6500776,0.5335677,0.6631956,0.5693413,0.1535118,0.640013,0.5211277,0.125628,0.61364,0,22.30659,12.17349
"2013-01-17 22:00:00",28287,-0.3535884,-0.166289,-0.001699695,0.4284166,-154.6925,74.6925,25.90887,0.3555514,0,0,"NAN",740.0853,15.7561,100.4925,22.30108,20.66323,0.8149801,14.63434,1.182676,26.78591,25.62135,26.63355,0.06836703,0.5364865,0.6968117,0.6307797,0.08373597,0.3739144,0.6991389,0.6500229,0.5337521,0.6632109,0.5694588,0.1532516,0.6399655,0.5211183,0.1254045,0.6136799,0,21.56456,12.15927
"2013-01-17 22:30:00",28288,-0.3617742,-0.05702972,-0.0001803889,0.4736578,-170.9622,90.96216,44.78972,0.410855,0,0,"NAN",779.3752,15.62778,100.4855,21.80233,20.24234,0.8378103,14.67963,1.184277,26.46695,25.46844,26.3507,0.06822807,0.5365459,0.6968626,0.6308229,0.08362766,0.3739896,0.6991706,0.649994,0.5342086,0.6632624,0.5695521,0.1530018,0.63992,0.5211092,0.1252046,0.6137297,0,20.98436,12.14575
"2013-01-17 23:00:00",28289,-0.2787676,-0.01738194,-0.008435681,0.335531,-174.9073,94.90726,53.93133,0.3189456,239.0803,64.30898,0,786.5682,15.45997,100.4638,21.34726,19.7965,0.85589,14.61038,1.185874,26.19499,25.33975,26.09803,0.06809954,0.5365946,0.6969066,0.6308233,0.08352195,0.3739532,0.6992162,0.6499498,0.5345043,0.6633467,0.5695409,0.1528005,0.6398403,0.5210921,0.1250121,0.6137314,0,20.49099,12.13322
"2013-01-17 23:30:00",28290,-0.3849231,-0.09963485,-0.002242847,0.4346773,-161.1892,81.18921,32.69945,0.3914399,231.603,36.59054,0,787.3008,15.25706,100.4412,20.97386,19.44098,0.8714862,14.56924,1.187084,25.93581,25.22553,25.86747,0.06797807,0.5366027,0.6969754,0.6308112,0.08341695,0.3739505,0.6992796,0.6499089,0.5346463,0.6634086,0.5695312,0.1526118,0.6397809,0.5210842,0.1248305,0.6137262,0,20.04502,12.12084
"2013-01-18 00:00:00",28291,-0.2396514,-0.04642399,-0.008188042,0.2758854,-169.9675,89.96747,29.01268,0.2097414,238.1881,36.86122,0,796.0529,14.9971,100.4074,20.58049,19.08136,0.8808399,14.4172,1.188248,25.68558,25.10848,25.65576,0.06785534,0.5365459,0.6970417,0.6307811,0.0833105,0.3738955,0.699329,0.649873,0.5347762,0.6634774,0.569464,0.1524144,0.6397424,0.5210843,0.1245721,0.6136798,0,19.66419,12.10971
"2013-01-18 00:30:00",28292,-0.360396,-0.187862,0.002937181,0.4448045,-156.3047,76.30475,32.43196,0.3717417,225.3608,37.90519,0,803.4168,14.71951,100.3735,20.3064,18.79108,0.8918961,14.35004,1.189072,25.45067,24.99401,25.46295,0.06774475,0.5364741,0.6970966,0.630766,0.08322167,0.3738323,0.6993694,0.6498511,0.5348135,0.6635153,0.5694172,0.1522057,0.6397098,0.5210781,0.1243917,0.6137199,0,19.33289,12.09888
"2013-01-18 01:00:00",28293,-0.3025113,-0.1255353,-0.005719778,0.3776862,-159.6676,79.66754,36.51157,0.3245267,227.187,40.54264,0,817.513,14.56333,100.3288,20.04628,18.54457,0.8986396,14.2492,1.189614,25.23206,24.88344,25.27477,0.06763349,0.5363723,0.6971543,0.6307124,0.08313783,0.3737692,0.6994452,0.6498493,0.5348061,0.6635823,0.5692887,0.1520299,0.6396526,0.5210549,0.1242346,0.6136667,0,19.06,12.08847
"2013-01-18 01:30:00",28294,-0.2204123,0.00631775,-0.002474583,0.3108914,175.6756,104.3244,53.34308,0.2596741,0,0,"NAN",822.2809,14.30271,100.2935,19.78255,18.35867,0.9037449,14.17333,1.19,25.03888,24.77411,25.09428,0.06754208,0.5362486,0.697239,0.6306838,0.083062,0.3736899,0.6995031,0.6498168,0.5347293,0.6636442,0.5691732,0.1518433,0.6396204,0.521058,0.1240958,0.6136583,0,18.85166,12.07807
"2013-01-18 02:00:00",28295,-0.2609124,-0.07753557,-0.0004898611,0.3186468,-162.486,82.48596,43.38141,0.2557908,0,0,"NAN",832.2019,13.55742,100.2731,19.44747,18.06367,0.9091042,14.00972,1.191068,24.86531,24.68385,24.92555,0.06743103,0.5361015,0.6972918,0.6306839,0.08297413,0.3735852,0.699535,0.6497999,0.5346435,0.6637027,0.5690556,0.1516553,0.6395628,0.5210564,0.1239551,0.6136683,0,18.61463,12.06815
"2013-01-18 02:30:00",28296,-0.2163092,-0.03106613,-0.001146069,0.2809727,-168.3546,88.35464,38.5905,0.2167701,0,0,"NAN",828.7774,12.69629,100.2739,19.25261,17.86528,0.9137142,13.91551,1.191953,24.6824,24.58525,24.75237,0.0673444,0.5359342,0.6973566,0.6306875,0.08290161,0.373475,0.6995949,0.6497692,0.5345716,0.6637591,0.5688578,0.1515312,0.6395273,0.5210644,0.1238073,0.6137198,0,18.36068,12.05775
"2013-01-18 03:00:00",28297,-0.3472016,-0.1258416,-0.002476542,0.3993578,-166.5773,86.5773,28.01099,0.323674,237.584,34.82463,0,833.9084,11.82743,100.2602,19.00677,17.62408,0.9176666,13.77636,1.192869,24.49734,24.49035,24.60095,0.06725309,0.5357932,0.6974007,0.6307305,0.0828331,0.3733784,0.6996424,0.6497539,0.5344948,0.6638092,0.5686429,0.151366,0.6395425,0.5210642,0.1236749,0.6137098,0,18.10548,12.04868
"2013-01-18 03:30:00",28298,-0.1759705,-0.1170384,0.0003558889,0.3108617,-141.2606,61.26062,60.16232,0.257723,202.0025,65.6991,0,820.1145,11.06859,100.2649,18.82895,17.4191,0.920747,13.65437,1.193846,24.31312,24.38934,24.44408,0.06717271,0.5355977,0.6974623,0.6307323,0.08275343,0.3732333,0.6996599,0.6497489,0.5343933,0.6638488,0.5684261,0.151198,0.6395256,0.5210719,0.1235515,0.613733,0,17.88976,12.03797
"2013-01-18 04:00:00",28299,-0.2809824,-0.04891583,-0.0009711527,0.3415962,-174.9287,94.92871,45.31535,0.2648804,0,0,"NAN",849.2404,10.41986,100.2759,18.54904,17.18607,0.9231988,13.5013,1.195036,24.15366,24.29642,24.29218,0.06708463,0.535377,0.6975237,0.6305213,0.082689,0.3730871,0.6997305,0.6497353,0.5342622,0.6638643,0.5683358,0.1509971,0.6394548,0.5210842,0.123421,0.6137497,0,17.68211,12.02781
"2013-01-18 04:30:00",28300,-0.2933174,-0.1494123,-0.009434931,0.3839138,-155.3888,75.38879,42.32928,0.3262056,223.0657,53.57329,0,817.796,9.642534,100.2788,18.25354,16.90067,0.9251357,13.30006,1.196376,23.9955,24.19862,24.14833,0.06700271,0.5351344,0.6975957,0.6306434,0.08262362,0.3729205,0.6997515,0.6497335,0.5341087,0.6638883,0.5679814,0.1509005,0.6394443,0.5210765,0.1233005,0.6137565,0,17.46541,12.01735
"2013-01-18 05:00:00",28301,-0.1969555,-0.007838514,-0.002841222,0.3324315,178.618,101.382,63.97422,0.2823611,0,0,"NAN",834.8715,9.315087,100.3012,18.05725,16.79396,0.9274286,13.24822,1.197121,23.83318,24.10261,24.0049,0.06692532,0.5349092,0.6976292,0.6306331,0.08255456,0.3727567,0.6997551,0.6497198,0.5339414,0.6639055,0.5677695,0.1507263,0.6394324,0.5210875,0.1231816,0.6137629,0,17.28932,12.00657
"2013-01-18 05:30:00",28302,-0.143175,-0.1903223,-0.004851653,0.3478097,-139.244,59.24405,61.82324,0.2980641,185.9059,67.2897,0,840.3001,8.45618,100.3233,17.89529,16.56548,0.9290547,13.09,1.198431,23.69315,24.01912,23.88164,0.06685495,0.5346746,0.6976625,0.6306028,0.08249734,0.3725836,0.699741,0.649713,0.5337726,0.663902,0.5675334,0.1506082,0.6394022,0.5211043,0.1230673,0.613748,0,17.11098,12.00143
"2013-01-18 06:00:00",28303,-0.2482533,-0.1740374,-0.007232278,0.3506266,-143.4819,63.48193,45.10598,0.2731824,0,0,"NAN",892.2702,9.637308,100.3548,18.08674,16.72072,0.9306523,13.23575,1.198076,23.51729,23.90241,23.78106,0.06678383,0.5344183,0.6976819,0.6306199,0.08244025,0.3723809,0.6996388,0.6497011,0.5335901,0.663921,0.5672544,0.1504531,0.639397,0.5211058,0.1229577,0.6137233,0,17.01946,12.01412
"2013-01-18 06:30:00",28304,0.09524446,-0.1334804,0.001506833,0.216582,-49.70584,329.7058,40.80794,0.2282053,113.2258,30.6418,0,828.076,10.10343,100.3814,19.23272,17.68888,0.9323111,14.05404,1.193889,23.28658,23.73059,23.67466,0.06672186,0.5341589,0.6976592,0.6306384,0.0823831,0.3721463,0.6996089,0.6496892,0.5334212,0.6638901,0.5669589,0.1503812,0.6393852,0.5210952,0.1228524,0.6136931,0,17.36943,12.03194
"2013-01-18 07:00:00",28305,0.2471868,-0.06879845,-0.005675417,0.2958734,-16.88086,296.8809,35.66014,0.3332551,92.57062,19.71161,0,738.5786,14.42875,100.3849,21.7505,19.72809,0.931403,15.85035,1.184475,23.09549,23.60321,23.65245,0.06667055,0.5338899,0.6976853,0.6306016,0.08235168,0.3719223,0.6996616,0.6496943,0.5332324,0.6638899,0.5666894,0.1502999,0.6393834,0.5211185,0.1227778,0.6136501,0,18.5943,12.06992
"2013-01-18 07:30:00",28306,0.5539155,0.06074912,-0.003971861,0.6812106,-2.838409,282.8384,52.52293,0.7325406,79.05542,41.27224,0,679.6649,16.66185,100.3897,24.66666,23.06532,0.8256601,16.97606,1.170396,22.81096,23.5605,23.87047,0.06664756,0.5336243,0.6977559,0.6305596,0.08230828,0.3715831,0.6997656,0.6497165,0.5329856,0.6637834,0.5663514,0.1503093,0.6393614,0.5210935,0.1227481,0.6136069,0,21.63181,12.27921
"2013-01-18 08:00:00",28307,1.509761,1.442485,0.1203575,2.311584,42.24459,237.7554,26.4577,2.345723,39.12901,22.74118,0,4991579,8.288096E+013,100.3784,26.60111,25.27064,0.6593821,15.40108,1.162487,23.02722,23.63393,24.16744,0.06665603,0.5333105,0.697696,0.6305276,0.08230101,0.3712641,0.6998079,0.6497028,0.5327296,0.6636098,0.5661346,0.1503745,0.6393326,0.5210843,0.122776,0.6135237,0,25.41069,12.66307
"2013-01-18 08:30:00",28308,1.849621,1.324382,0.1164053,2.55529,35.84237,244.1576,30.42488,2.604965,45.36378,27.03635,0,662.6653,16.79374,100.3697,27.25326,26.04285,0.6134084,14.96669,1.159621,23.54863,23.80889,24.60519,0.06672256,0.5330104,0.697666,0.6304639,0.08235242,0.3710444,0.6997764,0.6496723,0.5324422,0.663512,0.5658316,0.1505182,0.6393396,0.5210132,0.1228784,0.6134326,0,28.28767,12.92474
"2013-01-18 09:00:00",28309,1.101711,0.6503279,0.09935989,1.919788,35.23772,244.7623,61.37829,1.981204,47.99994,56.78177,0,660.8038,16.55582,100.3568,28.0991,27.06522,0.5677821,14.66319,1.155678,23.98619,24.0669,25.3228,0.06684565,0.5327078,0.6975783,0.6303377,0.08242249,0.37081,0.6997111,0.6496347,0.5320928,0.6634002,0.5655385,0.1507174,0.6392668,0.5208943,0.1230349,0.6132898,0,30.48775,13.074
"2013-01-18 09:30:00",28310,1.099756,0.9734653,0.08482886,1.973711,39.12627,240.8737,57.21353,2.01757,44.18493,50.94039,0,659.8237,16.02662,100.3257,28.81931,27.85798,0.5196587,14.00562,1.152654,24.60608,24.35667,26.13674,0.06703161,0.5323988,0.6975081,0.6302031,0.08252784,0.3705609,0.6996246,0.6495512,0.5316717,0.6633106,0.5652711,0.1509849,0.6391955,0.5207861,0.1232471,0.6130937,0,32.15591,13.36718
"2013-01-18 10:00:00",28311,1.307081,1.176507,0.08871171,2.276555,41.69581,238.3042,53.10636,2.285048,40.13033,50.53478,0,657.9589,14.94829,100.2901,29.85662,28.86223,0.4476655,12.75586,1.149141,25.22125,24.60026,26.92782,0.06723773,0.5320724,0.6974639,0.6299259,0.08263814,0.3702919,0.6996018,0.6494456,0.5312163,0.663223,0.5650865,0.1512604,0.6391771,0.5205835,0.1235,0.6128731,0,33.4575,13.37466
"2013-01-18 10:30:00",28312,0.9714577,-0.1075337,0.02145708,1.644774,-12.92526,292.9253,71.36396,1.635177,92.17162,59.8935,0,657.0269,14.40678,100.2494,30.38655,29.76866,0.4004333,11.99084,1.145676,25.86107,24.78374,27.66376,0.0674707,0.531773,0.6973777,0.629743,0.0827832,0.3700778,0.6995372,0.6493246,0.5305211,0.663089,0.5648189,0.1516033,0.6391705,0.5203549,0.1237882,0.6126258,0,34.38417,13.32273
"2013-01-18 11:00:00",28313,1.449725,0.8245602,0.08926145,2.135563,27.64103,252.359,47.0607,2.15855,53.93914,42.25435,0,654.4402,14.83886,100.207,31.38617,30.43132,0.3963448,12.30178,1.142482,26.56355,24.95866,28.45902,0.06775763,0.5314922,0.6972708,0.6294605,0.08293532,0.369853,0.6993889,0.6491696,0.5299586,0.6629461,0.564611,0.1519451,0.639047,0.5201324,0.1241309,0.6124676,0,35.2417,13.25422
